Date,Close
2018-01-05,1314.5
2018-01-08,1338.099976
2018-01-09,1332.800049
2018-01-10,1323.849976
2018-01-11,1320.300049
2018-01-12,1329.199951
2018-01-15,1323.099976
2018-01-16,1323.25
2018-01-17,1352.25
2018-01-18,1358.800049
2018-01-19,1371.949951
2018-01-22,1398.949951
2018-01-23,1409.550049
2018-01-24,1400.400024
2018-01-25,1412.949951
2018-01-29,1428.300049
2018-01-30,1429.099976
2018-01-31,1416.599976
2018-02-01,1455.800049
2018-02-02,1414.400024
2018-02-05,1362.75
2018-02-06,1354.0
2018-02-07,1332.650024
2018-02-08,1347.25
2018-02-09,1329.349976
2018-02-12,1351.050049
2018-02-14,1357.699951
2018-02-15,1350.150024
2018-02-16,1327.949951
2018-02-19,1296.75
2018-02-20,1290.449951
2018-02-21,1283.150024
2018-02-22,1291.25
2018-02-23,1302.349976
2018-02-26,1339.199951
2018-02-27,1337.800049
2018-02-28,1319.099976
2018-03-01,1313.199951
2018-03-05,1301.75
2018-03-06,1284.199951
2018-03-07,1263.099976
2018-03-08,1283.25
2018-03-09,1290.150024
2018-03-12,1309.849976
2018-03-13,1302.150024
2018-03-14,1302.449951
2018-03-15,1295.050049
2018-03-16,1267.599976
2018-03-19,1279.699951
2018-03-20,1293.699951
2018-03-21,1308.400024
2018-03-22,1294.5
2018-03-23,1267.75
2018-03-26,1295.150024
2018-03-27,1306.849976
2018-03-28,1311.900024
2018-04-02,1336.0
2018-04-03,1329.900024
2018-04-04,1296.349976
2018-04-05,1328.550049
2018-04-06,1311.099976
2018-04-09,1326.25
2018-04-10,1348.550049
2018-04-11,1351.400024
2018-04-12,1357.550049
2018-04-13,1355.300049
2018-04-16,1367.349976
2018-04-17,1360.25
2018-04-18,1360.650024
2018-04-19,1384.300049
2018-04-20,1363.699951
2018-04-23,1360.449951
2018-04-24,1377.449951
2018-04-25,1359.75
2018-04-26,1347.0
2018-04-27,1376.800049
2018-04-30,1400.599976
2018-05-02,1401.599976
2018-05-03,1380.25
2018-05-04,1370.25
2018-05-07,1388.5
2018-05-08,1364.849976
2018-05-09,1373.050049
2018-05-10,1364.0
2018-05-11,1387.050049
2018-05-14,1380.349976
2018-05-15,1376.099976
2018-05-16,1364.75
2018-05-17,1364.300049
2018-05-18,1316.050049
2018-05-21,1314.0
2018-05-22,1319.949951
2018-05-23,1327.199951
2018-05-24,1338.650024
2018-05-25,1343.800049
2018-05-28,1377.599976
2018-05-29,1380.099976
2018-05-30,1365.199951
2018-05-31,1367.599976
2018-06-01,1371.300049
2018-06-04,1360.300049
2018-06-05,1334.0
2018-06-06,1349.599976
2018-06-07,1354.199951
2018-06-08,1343.599976
2018-06-11,1342.599976
2018-06-12,1363.75
2018-06-13,1357.150024
2018-06-14,1345.300049
2018-06-15,1328.699951
2018-06-18,1323.150024
2018-06-19,1314.099976
2018-06-20,1307.050049
2018-06-21,1290.300049
2018-06-22,1295.5
2018-06-25,1269.0
2018-06-26,1269.5
2018-06-27,1235.099976
2018-06-28,1236.0
2018-06-29,1271.300049
2018-07-02,1255.849976
2018-07-03,1252.349976
2018-07-04,1259.400024
2018-07-05,1253.5
2018-07-06,1266.650024
2018-07-09,1286.5
2018-07-10,1284.5
2018-07-11,1275.050049
2018-07-12,1299.75
2018-07-13,1294.099976
2018-07-16,1282.599976
2018-07-17,1288.050049
2018-07-18,1289.150024
2018-07-19,1255.550049
2018-07-20,1269.349976
2018-07-23,1279.5
2018-07-24,1322.550049
2018-07-25,1320.050049
2018-07-26,1306.050049
2018-07-27,1311.400024
2018-07-30,1295.800049
2018-07-31,1302.599976
2018-08-01,1297.650024
2018-08-02,1281.800049
2018-08-03,1291.349976
2018-08-06,1291.199951
2018-08-07,1295.650024
2018-08-08,1297.75
2018-08-09,1286.349976
2018-08-10,1264.900024
2018-08-13,1268.550049
2018-08-14,1253.5
2018-08-16,1232.949951
2018-08-17,1240.300049
2018-08-20,1323.949951
2018-08-21,1322.150024
2018-08-23,1352.5
